stock_id,trade_date,score,final_score,trend,monitor_state,concentration_5d,concentration_20d,netbuy_1d_lot,netbuy_5d_lot,netbuy_20d_lot,buy_count_5d,sell_count_5d,breadth_5d,breadth_ratio_5d,buy_count_20d,sell_count_20d,breadth_20d,breadth_ratio_20d,pressure_ratio_5d,pressure_ratio_20d,top15_buy_stability_10d,top15_buy_stability_20d,enh_coherence_today,enh_coherence_slope_5d,enh_coherence_persistence_20d,enh_coherence_max_20d,enh_cost_low,enh_cost_high,enh_cost_deviation,enh_cost_zone_status,tv_score,tv_grade,regime_score,regime_trend,geo_grade,geo_zscore,geo_baseline_weight,dist_risk_flag,breakout_flag,divergence_flag,confirmation_score,atr_pct_20d,avg_turnover_20d,invalid_flag,ret_5d,ret_10d,ret_20d,score_pctile,final_score_pctile,tv_score_pctile,regime_score_pctile,concentration_5d_pctile,concentration_20d_pctile,netbuy_1d_lot_pctile,netbuy_5d_lot_pctile,netbuy_20d_lot_pctile,breadth_5d_pctile,breadth_20d_pctile,pressure_ratio_5d_pctile,pressure_ratio_20d_pctile,top15_buy_stability_10d_pctile,top15_buy_stability_20d_pctile,top6_avg_wave_score,top6_max_wave_score,top6_wave_leader_id,top6_wave_leader_name,inst_foreign_net_5d,inst_trust_net_5d,inst_three_net_5d,inst_foreign_net_20d,inst_trust_net_20d,inst_three_net_20d,inst_foreign_net_60d,inst_trust_net_60d,inst_three_net_60d,inst_three_align_5d,margin_balance_20d_change,margin_risk_flag,sbl_volume_5d,sbl_volume_20d,sbl_volume_60d,sbl_short_pressure_ratio_20d,sbl_short_pressure_flag,inst_bull_no_short_pressure_flag,inst_bear_with_short_pressure_flag,avg_volume_20d_lot
2357,2026-02-11,68.0,58.8,震盪,FADING,38.21,16.68,0.0,0.0,0.0,297,503,-206,0.3713,690,170,520,0.8023,0.5713,0.3111,0.1513,0.1588,0.75,0.012,0.35,1.46,502.36,512.83,0.041,above_zone,0,weak,45,transition,B,0.26,1.0,0,0,0,27.2,0.0232,2084980779.95,0,0.0134,-0.0115,,0.2222222222222222,0.6666666666666666,0.3888888888888889,0.1111111111111111,0.6666666666666666,0.1111111111111111,0.6111111111111112,0.5555555555555556,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.76,0.79,1440,美林,-247623.0,28858.0,-566113.0,-9876071.0,-5675568.0,-15689879.0,-72662818.0,26525429.0,-45514417.0,0.0,0.108,0.0,657.0,2232.0,9773.0,0.685,0.0,0.0,0.0,
2357,2026-02-23,66.0,57.6,震盪,NEUTRAL,27.25,20.84,0.0,0.0,0.0,362,437,-75,0.4531,693,167,526,0.8058,0.5158,0.3158,0.1611,0.1561,1.08,0.062,0.3,1.48,506.85,513.89,0.004,inside_zone,0,weak,45,transition,B,0.34,1.0,0,0,0,26.4,0.0243,2117227645.3,0,0.0236,0.0432,,0.2222222222222222,0.5555555555555556,0.3888888888888889,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.4444444444444444,1.0,0.6666666666666666,0.1111111111111111,0.7777777777777778,0.5555555555555556,0.86,1.0,1040,臺銀,-1861417.0,-16611.0,-2228391.0,-10155185.0,-5211584.0,-15524601.0,-35458525.0,-2529136.0,-37767152.0,-1.0,0.0787,0.0,1385.0,2747.0,10793.0,0.764,0.0,0.0,0.0,
2357,2026-02-24,66.0,49.0,震盪,FADING,38.95,28.47,0.0,0.0,0.0,366,437,-71,0.4558,647,212,435,0.7532,0.5095,0.3542,0.187,0.1616,0.71,-0.028,0.25,1.48,507.32,513.9,0.015,above_zone,0,weak,45,transition,B,-0.82,0.7,0,0,0,26.4,0.0238,2062829443.3,0,-0.0291,0.134,,0.16666666666666666,0.1111111111111111,0.4444444444444444,0.1111111111111111,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.7222222222222222,0.4444444444444444,0.5555555555555556,1.0,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.5555555555555556,0.87,1.0,1040,臺銀,-2637142.0,-5776.0,-3127448.0,-7909733.0,-4177102.0,-12327621.0,-35775331.0,-2487176.0,-38147228.0,-1.0,0.0586,0.0,1688.0,3841.0,12180.0,0.946,0.0,0.0,0.0,
2357,2026-02-25,69.0,50.5,震盪,FADING,45.85,28.8,0.0,0.0,0.0,277,529,-252,0.3437,597,261,336,0.6958,0.5665,0.3826,0.2052,0.1727,0.58,0.01,0.25,1.53,508.92,519.18,0.032,above_zone,1,weak,45,transition,B,-0.82,0.7,0,0,0,27.6,0.0243,2085224656.3,0,-0.0133,0.1067,,0.3333333333333333,0.1111111111111111,0.7222222222222222,0.1111111111111111,0.8888888888888888,0.3333333333333333,0.5555555555555556,0.7222222222222222,0.5555555555555556,0.2222222222222222,1.0,0.6666666666666666,0.1111111111111111,0.8888888888888888,0.5555555555555556,0.85,1.0,1040,臺銀,-603969.0,-523640.0,-1623193.0,-7333564.0,-3771151.0,-11411562.0,-30578893.0,-7113345.0,-37701930.0,-1.0,0.0296,0.0,2674.0,6192.0,14315.0,1.298,0.0,0.0,0.0,
2357,2026-02-26,65.0,48.4,震盪,FADING,48.48,28.15,0.0,0.0,2.0,360,440,-80,0.45,549,308,241,0.6406,0.508,0.3964,0.2099,0.1727,0.75,-0.08,0.25,1.59,509.66,519.65,0.044,above_zone,0,weak,45,transition,B,-0.83,0.7,0,0,0,26.0,0.0238,2104142073.8,0,-0.0094,,,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.6666666666666666,0.7777777777777778,0.7777777777777778,0.6666666666666666,1.0,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.6666666666666666,0.765,1.0,1040,臺銀,-1965908.0,-475134.0,-3016786.0,-6420429.0,-3122353.0,-10008096.0,-30934232.0,-7072528.0,-38155384.0,-1.0,-0.0163,0.0,511.0,6095.0,14458.0,1.265,0.0,0.0,0.0,
2357,2026-03-02,68.0,50.0,震盪,FADING,44.31,29.53,0.0,0.0,2.0,355,446,-91,0.4432,508,350,158,0.5921,0.5251,0.4295,0.2254,0.1727,0.88,-0.076,0.2,1.64,510.48,519.8,0.038,above_zone,0,weak,45,transition,B,-0.82,0.7,0,0,0,27.2,0.0239,2068605789.35,0,-0.0245,,,0.2222222222222222,0.1111111111111111,0.3333333333333333,0.1111111111111111,0.6666666666666666,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.5555555555555556,0.8888888888888888,0.5555555555555556,0.1111111111111111,1.0,0.6666666666666666,0.747,0.91,1650,瑞銀,-1998573.0,-393491.0,-2702633.0,-5462019.0,-2586161.0,-8711839.0,-27476828.0,-8737518.0,-36334531.0,-1.0,0.0081,0.0,383.0,4254.0,14131.0,0.903,0.0,0.0,0.0,
2357,2026-03-03,68.0,58.8,震盪,NEUTRAL,39.23,27.7,0.0,0.0,2.0,324,477,-153,0.4045,511,347,164,0.5956,0.5374,0.4194,0.2298,0.168,1.03,0.075,0.2,1.63,514.1,519.8,0.013,above_zone,0,weak,45,transition,B,0.57,1.0,0,0,0,27.2,0.0248,2092961780.55,0,0.0192,,,0.4444444444444444,0.5555555555555556,0.4444444444444444,0.1111111111111111,0.7777777777777778,0.3333333333333333,0.3333333333333333,0.5,0.7777777777777778,0.2222222222222222,0.8888888888888888,0.7777777777777778,0.1111111111111111,1.0,0.5555555555555556,0.737,0.79,9200,凱基,-1898992.0,-340305.0,-2513535.0,-7299611.0,-2376393.0,-10456264.0,-28874611.0,-8696379.0,-37665485.0,-1.0,-0.0366,0.0,530.0,1715.0,9914.0,0.519,0.0,0.0,0.0,
2357,2026-03-04,59.0,53.4,震盪,FADING,33.16,27.3,0.0,0.0,2.0,419,386,33,0.5205,535,323,212,0.6235,0.4642,0.4108,0.2441,0.1704,1.36,0.176,0.25,1.6,510.69,516.92,-0.021,below_zone,0,weak,45,transition,B,0.53,1.0,0,0,0,23.6,0.0269,2156383537.3,1,0.168,,,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.4444444444444444,0.5,0.5555555555555556,0.7777777777777778,0.3333333333333333,0.8888888888888888,0.6666666666666666,0.1111111111111111,1.0,0.5555555555555556,0.77,0.82,9200,凱基,-3225193.0,-100267.0,-3325076.0,-8424995.0,-1944244.0,-11028758.0,-30266278.0,-8226942.0,-38445663.0,0.0,-0.057,0.0,800.0,4419.0,12319.0,1.076,0.0,0.0,0.0,
2357,2026-03-05,57.0,52.2,震盪,FADING,34.11,30.19,0.0,0.0,2.0,458,338,120,0.5754,470,388,82,0.5478,0.4565,0.4422,0.2286,0.1704,0.65,0.025,0.3,1.62,514.07,516.81,0.008,above_zone,0,weak,45,transition,B,0.53,1.0,0,0,0,22.8,0.0269,2159095740.9,0,0.1216,,,0.1111111111111111,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.3888888888888889,0.3888888888888889,0.7777777777777778,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.2222222222222222,1.0,0.6666666666666666,0.772,1.0,1040,臺銀,-3503341.0,613975.0,-2798795.0,-7350717.0,-791409.0,-8701160.0,-29797296.0,-8039564.0,-37789658.0,0.0,-0.0625,0.0,1566.0,4826.0,13837.0,1.046,0.0,0.0,0.0,
2357,2026-03-06,56.0,43.9,震盪,FADING,28.12,29.86,0.0,0.0,0.0,433,363,70,0.544,430,427,3,0.5018,0.472,0.4668,0.2105,0.1772,0.55,-0.118,0.3,1.68,514.14,523.97,0.025,above_zone,1,weak,45,transition,B,-0.82,0.7,0,0,0,22.4,0.0273,2166201533.9,0,,,,0.1111111111111111,0.1111111111111111,1.0,0.1111111111111111,0.7777777777777778,0.7777777777777778,0.5,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.703,0.79,1650,瑞銀,-2627838.0,604555.0,-1803924.0,-6632026.0,-367512.0,-7475679.0,-29277132.0,-8008167.0,-37248241.0,0.0,-0.0844,0.0,1678.0,4533.0,13404.0,1.015,0.0,0.0,0.0,
2357,2026-03-09,59.0,53.4,震盪,FADING,29.08,27.89,0.0,0.0,0.0,419,376,43,0.527,408,449,-41,0.4761,0.4945,0.4804,0.2006,0.1772,0.79,-0.164,0.25,1.72,514.12,524.04,0.006,inside_zone,0,weak,45,transition,B,0.42,1.0,0,0,0,23.6,0.0296,2178957811.7,0,,,,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.5555555555555556,0.7777777777777778,0.4444444444444444,0.3333333333333333,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.4444444444444444,0.7777777777777778,0.6666666666666666,0.745,0.91,9800,元大,-1984559.0,813605.0,-831092.0,-6492434.0,120300.0,-6681396.0,-25295177.0,-6636504.0,-31653683.0,0.0,-0.1171,0.0,1505.0,6182.0,11996.0,1.546,1.0,0.0,1.0,
2357,2026-03-10,69.0,59.4,震盪,FADING,33.78,30.71,0.0,0.0,0.0,363,430,-67,0.4578,407,452,-45,0.4738,0.525,0.4752,0.189,0.1819,0.7,-0.158,0.25,1.75,514.16,524.11,0.033,above_zone,0,weak,45,transition,B,0.34,1.0,0,0,0,27.6,0.0293,2230666705.7,0,,,,0.6111111111111112,0.7777777777777778,0.5555555555555556,0.1111111111111111,0.6666666666666666,0.8888888888888888,0.5,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.5555555555555556,0.7777777777777778,0.7777777777777778,0.768,0.94,9800,元大,-261464.0,788617.0,893561.0,-6502104.0,330740.0,-6400341.0,-21628095.0,-6483822.0,-27766238.0,0.0,-0.1367,0.0,1155.0,5426.0,12619.0,1.29,0.0,0.0,0.0,
2357,2026-03-11,75.0,53.5,震盪,FADING,53.53,30.68,0.0,0.0,0.0,215,593,-378,0.2661,275,540,-265,0.3374,0.6513,0.5506,0.1609,0.1839,0.59,-0.019,0.3,1.64,515.26,529.7,0.133,above_zone,1,weak,45,transition,B,-0.82,0.7,0,0,1,30.0,0.0304,2410034740.5,0,,,,0.9375,0.375,1.0,0.125,1.0,0.875,0.5,0.4375,0.5,0.125,0.25,1.0,0.75,0.75,0.875,0.79,0.97,9800,元大,3692384.0,567241.0,4262312.0,-2346283.0,569013.0,-2078611.0,-17064025.0,-6319482.0,-23445542.0,1.0,0.0738,0.0,619.0,3929.0,12906.0,0.913,0.0,0.0,0.0,
2357,2026-03-12,77.0,54.6,震盪,NEUTRAL,46.03,30.84,0.0,0.0,0.0,326,484,-158,0.4025,310,505,-195,0.3804,0.5909,0.5511,0.1518,0.1772,1.51,0.156,0.3,1.62,515.85,532.16,0.126,above_zone,0,weak,45,transition,B,-0.83,0.7,0,0,1,30.8,0.0306,2582613639.85,0,,,,1.0,0.5714285714285714,0.5714285714285714,0.14285714285714285,1.0,0.8571428571428571,0.5714285714285714,0.5,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.8571428571428571,0.71,0.79,1020,合庫,2378794.0,513909.0,2780902.0,-2533141.0,671691.0,-2417717.0,-17908633.0,-6185436.0,-24270947.0,0.0,-0.008,0.0,337.0,2327.0,12967.0,0.538,0.0,0.0,0.0,
2454,2026-02-06,66.0,55.8,震盪,NEUTRAL,34.97,57.05,0.0,10.0,4.0,593,223,370,0.7267,137,726,-589,0.1587,0.4184,0.6743,0.1995,0.2196,2.03,0.074,0.35,2.03,1641.12,1706.43,0.042,above_zone,0,weak,65,transition,D,-0.5,0.7,0,0,0,26.4,0.0364,18816577760.0,0,0.0673,0.0058,0.0117,0.2777777777777778,0.2777777777777778,0.3888888888888889,0.6111111111111112,0.7777777777777778,0.8888888888888888,0.5555555555555556,1.0,0.7777777777777778,1.0,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.8888888888888888,1.0,0.745,0.88,779c,國票敦北,-4598035.0,2358778.0,-2201252.0,16943919.0,426470.0,17529011.0,4916606.0,7407432.0,17216682.0,0.0,-0.1561,0.0,6602.0,23465.0,47486.0,1.062,0.0,1.0,0.0,11311.334
2454,2026-02-09,71.0,58.3,震盪,NEUTRAL,37.48,57.23,0.0,0.0,4.0,268,549,-281,0.328,103,760,-657,0.1194,0.5623,0.6979,0.1695,0.2054,0.32,-0.026,0.35,2.09,1647.86,1710.4,0.111,above_zone,1,weak,65,transition,D,-0.5,0.7,0,0,1,28.4,0.0376,19663727155.5,0,0.0219,-0.0301,-0.082,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.6111111111111112,0.6666666666666666,0.8888888888888888,0.6111111111111112,0.6111111111111112,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.7777777777777778,0.8888888888888888,1.0,0.738,0.82,1360,港麥格理,1649495.0,2417183.0,4601894.0,20990666.0,1090919.0,22509937.0,3987179.0,7686038.0,16076755.0,1.0,-0.086,0.0,5055.0,22807.0,44054.0,1.061,0.0,1.0,0.0,11726.9539
2454,2026-02-10,70.0,57.8,震盪,NEUTRAL,42.79,53.73,0.0,5.0,4.0,319,496,-177,0.3914,128,735,-607,0.1483,0.5241,0.673,0.1643,0.1909,1.2,-0.121,0.4,1.99,1692.47,1759.02,0.09,above_zone,0,weak,65,transition,D,-0.5,0.7,0,0,1,28.0,0.0375,19903201995.0,0,0.0542,-0.0434,-0.0786,0.5555555555555556,0.4444444444444444,0.3888888888888889,0.6111111111111112,0.7777777777777778,0.8888888888888888,0.6111111111111112,1.0,0.7777777777777778,0.3333333333333333,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.775,0.85,1360,港麥格理,-89112.0,2108232.0,2159896.0,16550441.0,2273795.0,19136675.0,6716582.0,8331585.0,19385299.0,0.0,-0.0412,0.0,2648.0,21257.0,43813.0,0.995,0.0,1.0,0.0,11752.2882
2454,2026-02-11,71.0,58.3,震盪,NEUTRAL,39.41,52.85,0.0,5.0,4.0,269,545,-276,0.3305,117,746,-629,0.1356,0.548,0.6718,0.1643,0.1936,0.92,-0.059,0.35,1.94,1697.92,1743.92,0.093,above_zone,0,weak,65,transition,D,-0.5,0.7,0,0,1,28.4,0.0387,20230239776.5,0,0.0243,-0.1024,-0.124,0.6111111111111112,0.5555555555555556,0.3888888888888889,0.6111111111111112,0.7777777777777778,0.8888888888888888,0.6111111111111112,1.0,0.7777777777777778,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.8888888888888888,0.762,0.88,1360,港麥格理,812231.0,1891995.0,2370781.0,16159475.0,2239335.0,18609455.0,7249729.0,8502113.0,19317675.0,0.0,-0.0708,0.0,2502.0,20288.0,42819.0,0.971,0.0,1.0,0.0,11866.9811
2454,2026-02-23,65.0,55.2,派發,FADING,29.34,44.24,0.0,0.0,4.0,504,308,196,0.6207,169,694,-525,0.1958,0.4326,0.6374,0.1742,0.1936,1.8,0.049,0.4,1.86,1685.2,1746.19,0.065,above_zone,0,weak,65,transition,D,-0.5,0.7,0,0,0,26.0,0.0415,21176717743.25,0,0.0111,-0.0501,-0.0975,0.1111111111111111,0.2222222222222222,0.3888888888888889,0.6111111111111112,0.5555555555555556,0.8888888888888888,0.6666666666666666,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.2777777777777778,0.2222222222222222,0.6666666666666666,0.8888888888888888,0.8888888888888888,0.752,0.91,1360,港麥格理,-4378798.0,1219772.0,-3684028.0,10143569.0,2925326.0,13266737.0,8653208.0,6954565.0,17283562.0,0.0,-0.0433,0.0,5400.0,22740.0,39623.0,0.976,0.0,1.0,0.0,12324.5364
2454,2026-02-24,73.0,59.3,震盪,NEUTRAL,34.12,43.3,0.0,0.0,4.0,306,508,-202,0.3759,196,667,-471,0.2271,0.5413,0.6213,0.1643,0.1936,0.93,0.197,0.4,1.8,1707.41,1772.14,0.069,above_zone,0,weak,65,transition,D,-0.5,0.7,0,0,1,29.2,0.0407,20981496299.25,0,-0.0575,-0.0329,-0.1123,0.6666666666666666,0.6666666666666666,0.4444444444444444,0.6111111111111112,0.3333333333333333,0.8888888888888888,0.6666666666666666,0.7222222222222222,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.755,0.94,1360,港麥格理,978539.0,846103.0,1711376.0,9124708.0,3067367.0,12539661.0,10260649.0,6840429.0,18831621.0,0.0,-0.0241,0.0,4849.0,22805.0,39973.0,0.998,0.0,1.0,0.0,12119.7261
2454,2026-02-25,68.0,56.8,震盪,FADING,28.31,43.87,0.0,0.0,4.0,453,361,92,0.5565,157,706,-549,0.1819,0.4751,0.6475,0.1825,0.2046,0.35,-0.15,0.35,1.89,1716.33,1779.26,0.09,above_zone,0,weak,65,transition,D,-0.5,0.7,0,0,0,27.2,0.0397,21331914700.0,0,-0.0508,-0.0455,-0.1497,0.2222222222222222,0.4444444444444444,0.2777777777777778,0.6111111111111112,0.2222222222222222,0.8888888888888888,0.5555555555555556,0.7222222222222222,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.7777777777777778,0.8888888888888888,0.743,0.97,1360,港麥格理,-113075.0,486109.0,-153658.0,13374352.0,3211612.0,16854151.0,14614669.0,6356277.0,22402619.0,0.0,-0.0321,0.0,4683.0,21483.0,39095.0,0.962,0.0,1.0,0.0,12245.9279
2454,2026-02-26,71.0,58.3,震盪,NEUTRAL,33.08,43.32,0.0,0.0,4.0,296,516,-220,0.3645,143,720,-577,0.1657,0.5486,0.6511,0.1968,0.2046,0.43,-0.246,0.35,1.91,1749.55,1782.21,0.112,above_zone,1,weak,65,transition,D,-0.5,0.7,0,0,1,28.4,0.0406,22263860066.75,0,-0.0925,-0.1157,-0.1851,0.6111111111111112,0.5,0.6666666666666666,0.6111111111111112,0.4444444444444444,0.8888888888888888,0.6666666666666666,0.7777777777777778,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.7777777777777778,0.8888888888888888,0.778,1.0,1360,港麥格理,1298641.0,247673.0,1212965.0,13804912.0,3401466.0,17605536.0,15372431.0,6666097.0,23576975.0,0.0,-0.0145,0.0,4328.0,18878.0,39332.0,0.864,0.0,1.0,0.0,12648.1105
2454,2026-03-02,69.0,57.3,震盪,FADING,32.48,41.92,0.0,0.0,4.0,400,411,-11,0.4932,148,715,-567,0.1715,0.4966,0.6639,0.1801,0.2068,1.51,-0.119,0.35,1.89,1760.22,1814.29,0.079,above_zone,0,weak,65,transition,D,-0.5,0.7,0,0,0,27.6,0.0421,22532017775.25,0,-0.1237,-0.1,-0.2053,0.3888888888888889,0.4444444444444444,0.3333333333333333,0.6111111111111112,0.4444444444444444,1.0,0.5555555555555556,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.2222222222222222,0.4444444444444444,0.5555555555555556,0.5555555555555556,0.8888888888888888,0.75,1.0,1360,港麥格理,116507.0,436422.0,253408.0,12955844.0,4458857.0,17639710.0,15913177.0,4885924.0,21684014.0,0.0,-0.0148,0.0,6863.0,19637.0,40595.0,0.822,0.0,1.0,0.0,12688.3007
2454,2026-03-03,70.0,57.8,震盪,NEUTRAL,30.66,40.28,0.0,0.0,4.0,392,422,-30,0.4816,225,638,-413,0.2607,0.5038,0.6149,0.1852,0.2013,1.7,0.263,0.4,1.79,1771.55,1823.01,0.025,inside_zone,0,weak,65,transition,D,-0.5,0.7,0,0,1,28.0,0.0439,22912506265.5,0,-0.0606,-0.0468,-0.1791,0.5555555555555556,0.4444444444444444,0.4444444444444444,0.6111111111111112,0.6666666666666666,1.0,0.3333333333333333,0.5,0.8888888888888888,0.5555555555555556,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.6666666666666666,0.8888888888888888,0.67,0.73,1470,台灣摩根,1029148.0,339960.0,1039649.0,8205226.0,4531921.0,12779995.0,12322710.0,4877872.0,17924203.0,0.0,-0.1721,0.0,3980.0,19842.0,41181.0,0.843,0.0,1.0,0.0,12821.7657
2454,2026-03-04,58.0,51.7,震盪,FADING,30.7,34.06,0.0,0.0,12.0,516,300,216,0.6324,509,354,155,0.5898,0.4123,0.4771,0.1937,0.1881,1.47,0.354,0.35,1.68,1794.07,1835.97,-0.041,below_zone,0,weak,65,transition,D,-0.49,0.7,0,0,0,23.2,0.0436,21996377009.5,1,0.0262,0.0058,-0.1483,0.1111111111111111,0.2222222222222222,0.4444444444444444,0.6111111111111112,0.5555555555555556,1.0,0.5,0.5555555555555556,1.0,0.8888888888888888,0.7777777777777778,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.8888888888888888,0.662,0.76,9216,凱基信義,-3642564.0,788074.0,-3369331.0,-4376308.0,6257641.0,1024485.0,9629729.0,4228062.0,13727575.0,0.0,-0.173,0.0,3705.0,19005.0,40749.0,0.816,0.0,1.0,0.0,12225.67
2454,2026-03-05,61.0,53.2,震盪,FADING,25.34,23.27,0.0,0.0,10.0,626,190,436,0.7672,566,297,269,0.6559,0.3534,0.443,0.1846,0.1758,1.07,0.153,0.35,1.64,1796.32,1837.09,-0.012,below_zone,0,weak,65,transition,D,-0.49,0.7,0,0,0,24.4,0.0425,20548100791.75,1,0.0056,-0.0535,-0.1746,0.3333333333333333,0.3333333333333333,0.5555555555555556,0.6111111111111112,0.5555555555555556,0.4444444444444444,0.3888888888888889,0.3888888888888889,1.0,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.7777777777777778,0.725,0.85,8880,國泰綜合,-8265958.0,821743.0,-7991330.0,-7131741.0,5267283.0,-2898891.0,8073904.0,4219310.0,11945910.0,0.0,-0.1494,0.0,3901.0,18572.0,40975.0,0.816,0.0,0.0,0.0,11406.2573
2454,2026-03-06,62.0,53.7,震盪,FADING,20.13,25.28,0.0,0.0,10.0,686,130,556,0.8407,579,283,296,0.6717,0.2894,0.4366,0.2044,0.1878,1.08,-0.09,0.35,1.62,1795.52,1826.41,-0.017,below_zone,0,weak,65,transition,D,-0.49,0.7,0,0,0,24.8,0.0424,19836594126.0,1,-0.0255,-0.0368,-0.1671,0.3333333333333333,0.3333333333333333,0.5,0.6111111111111112,0.5555555555555556,0.6666666666666666,0.5,0.3333333333333333,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.2222222222222222,0.3333333333333333,0.7777777777777778,0.8888888888888888,0.758,0.82,9216,凱基信義,-9979013.0,446690.0,-10131520.0,-9488741.0,4821464.0,-5593808.0,7118611.0,4154077.0,10980076.0,0.0,-0.1319,0.0,4006.0,17795.0,41317.0,0.797,0.0,0.0,0.0,11006.7237
2454,2026-03-09,62.0,53.7,震盪,FADING,22.23,27.37,0.0,0.0,10.0,695,121,574,0.8517,606,257,349,0.7022,0.2949,0.4282,0.2044,0.1852,1.48,-0.04,0.4,1.59,1783.51,1825.88,-0.066,below_zone,1,weak,65,transition,D,-0.49,0.7,0,0,0,24.8,0.0477,19946871404.5,1,0.027,-0.024,-0.0511,0.2222222222222222,0.3333333333333333,0.8333333333333334,0.6111111111111112,0.4444444444444444,0.6666666666666666,0.4444444444444444,0.3333333333333333,1.0,0.8888888888888888,0.8888888888888888,0.3333333333333333,0.3333333333333333,0.8888888888888888,0.7777777777777778,0.758,0.85,9216,凱基信義,-11438303.0,746548.0,-11040466.0,-10745636.0,4730783.0,-6866706.0,7415254.0,2265003.0,8601217.0,0.0,-0.1539,0.0,1764.0,18207.0,39865.0,0.799,0.0,0.0,0.0,11109.1505
2454,2026-03-10,62.0,53.7,震盪,FADING,30.72,21.82,0.0,0.0,10.0,668,148,520,0.8186,622,241,381,0.7207,0.3579,0.4201,0.2143,0.1899,1.04,-0.025,0.4,1.57,1766.43,1818.11,-0.035,below_zone,0,weak,65,transition,D,-0.49,0.7,0,0,0,24.8,0.0471,19506714403.0,1,0.0147,-0.0499,-0.0762,0.16666666666666666,0.16666666666666666,0.5555555555555556,0.6111111111111112,0.5555555555555556,0.3333333333333333,0.5,0.4444444444444444,1.0,0.8888888888888888,0.8888888888888888,0.4444444444444444,0.4444444444444444,1.0,0.8888888888888888,0.783,0.88,6160,中國信託,-8440921.0,645926.0,-8068266.0,-13181058.0,4708491.0,-9379701.0,7993818.0,2138540.0,9493438.0,0.0,-0.0913,0.0,1717.0,18415.0,36232.0,0.889,0.0,0.0,0.0,10873.7124
2454,2026-03-11,60.0,52.7,震盪,FADING,31.19,21.93,0.0,0.0,10.0,565,250,315,0.6933,569,249,320,0.6956,0.4141,0.4306,0.2077,0.1954,0.67,-0.075,0.4,1.6,1766.21,1817.3,-0.001,below_zone,0,weak,65,transition,D,-0.49,0.7,0,0,0,24.0,0.0459,19057237313.25,1,-0.0198,-0.0822,-0.1076,0.25,0.25,0.5,0.6875,0.625,0.5,0.5,0.4375,1.0,0.75,1.0,0.375,0.375,1.0,1.0,0.81,0.85,9200,凱基,-6324803.0,215415.0,-5924124.0,-13586863.0,4208370.0,-9783331.0,7955091.0,2276062.0,9946932.0,0.0,-0.0856,0.0,2411.0,17567.0,34430.0,0.893,0.0,0.0,0.0,10617.4598
